"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.01_large",30.1633333333333,27.147,90.49,27.147,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.06_small",26.2944444444444,23.665,78.8833333333333,23.665,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.06_medium",29.0988888888889,26.189,87.2966666666667,26.189,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.06_large",30.1088888888889,27.098,90.3266666666667,27.098,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.11_small",26.2477777777778,23.623,78.7433333333333,23.623,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.11_medium",28.8844444444444,25.996,86.6533333333333,25.996,1,1,1
"pb_str_orb_str_k_30_d0.50_su0.11_sv0.11_large",29.8411111111111,26.857,89.5233333333333,26.857,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.01_small",31.9222222222222,28.73,95.7666666666667,28.73,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.01_medium",33.19,29.871,99.57,29.871,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.01_large",33.3066666666667,29.976,99.92,29.976,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.06_small",31.7755555555556,28.598,95.3266666666667,28.598,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.06_medium",33.1177777777778,29.806,99.3533333333333,29.806,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.06_large",33.27,29.943,99.81,29.943,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.11_small",31.5933333333333,28.434,94.78,28.434,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.11_medium",32.9811111111111,29.683,98.9433333333333,29.683,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.01_sv0.11_large",33.1622222222222,29.846,99.4866666666667,29.846,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.01_small",31.1066666666667,27.996,93.32,27.996,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.01_medium",32.74,29.466,98.22,29.466,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.01_large",33.0377777777778,29.734,99.1133333333333,29.734,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.06_small",30.8733333333333,27.786,92.62,27.786,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.06_medium",32.5622222222222,29.306,97.6866666666667,29.306,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.06_large",32.8833333333333,29.595,98.65,29.595,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.11_small",30.6811111111111,27.613,92.0433333333333,27.613,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.11_medium",32.3688888888889,29.132,97.1066666666667,29.132,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.06_sv0.11_large",32.7244444444444,29.452,98.1733333333333,29.452,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.01_small",30.1933333333333,27.174,90.58,27.174,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.01_medium",32.1066666666667,28.896,96.32,28.896,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.01_large",32.5144444444444,29.263,97.5433333333333,29.263,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.06_small",30.2444444444444,27.22,90.7333333333333,27.22,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.06_medium",31.9644444444444,28.768,95.8933333333333,28.768,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.06_large",32.3733333333333,29.136,97.12,29.136,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.11_small",30.16,27.144,90.48,27.144,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.11_medium",31.7777777777778,28.6,95.3333333333333,28.6,1,1,1
"pb_str_orb_str_k_30_d0.80_su0.11_sv0.11_large",32.1788888888889,28.961,96.5366666666667,28.961,1,1,1
"pb_str_orb_str_k_70_d0.00_su0.01_sv0.01_small",14.3114285714286,30.054,42.9342857142857,30.054,1,1,1
"pb_str_orb_str_k_70_d0.00_su0.01_sv0.01_medium",16.7090476190476,35.089,50.1271428571429,35.089,1,1,1
