"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","pb_orb","mod_str","bt_read","avg_perc_out_excluded","rmse_corrected_smd","rmse_corrected_st_smd"
"pb_no_orb_str_k_15_d0.00_su0.01_sv0.06_large","pb_no_orb_str_k_15_d0.00_su0.01_sv0.06","pb_no_orb_str",15,0,0.01,0.06,"large",0.065,0.039,-0.0270095591169642,0.160095933954637,0.071,0.038,-0.0123317419962319,0.0427137303975107,0.045,0.038,-0.0274663331680567,0.15888672418903,0.05,0.035,-0.0121859535416934,0.0417901062312534,-0.043127108797996,0.139565071048766,-0.0420290129816801,0.139497326235521,-0.283784508394302,0.466193660897467,-0.259731948951182,0.492543666805417,65,"small","small","medium",59.8355555555556,26.926,92.9266666666667,13.939,1.9324624042624,1.007,2.977,"orb","str","ORB Strong",40.1644444444444,0.373584088323855,0.373493408556993
"pb_no_orb_str_k_15_d0.00_su0.01_sv0.06_medium","pb_no_orb_str_k_15_d0.00_su0.01_sv0.06","pb_no_orb_str",15,0,0.01,0.06,"medium",0.056,0.04,-0.0213221353459237,0.218677660058125,0.062,0.039,-0.0123138237908099,0.0591242983108281,0.044,0.042,-0.0222359514750052,0.223829374176398,0.0431293881644935,0.0361083249749248,-0.0127109671495206,0.0595169084604787,-0.0410676698030559,0.189161591641605,-0.0423747798949948,0.192893590809087,-0.263736522008635,0.619328636314127,-0.256393237049667,0.657252923161918,56,"small","small","medium",54.2066666666667,24.393,89.6866666666667,13.453,1.81437237762238,1.001,2.939,"orb","str","ORB Strong",45.7933333333333,0.434927110722711,0.439196528685151
"pb_no_orb_str_k_15_d0.00_su0.01_sv0.06_small","pb_no_orb_str_k_15_d0.00_su0.01_sv0.06","pb_no_orb_str",15,0,0.01,0.06,"small",0.045,0.032,0.00680947594661832,0.460685642239405,0.051,0.03,0.00299311217370049,0.123642842845767,0.032064128256513,0.0280561122244489,0.00495916255739165,0.484773896320943,0.036,0.029,0.00205990643889536,0.125138902466403,-0.0147696951524529,0.414517864919067,-0.0162537377090106,0.439617162459918,-0.393253388384278,1.60900098677629,-0.424824648284902,1.88662066590744,45,"small","small","medium",44.8111111111111,20.165,82.92,12.438,1.62187323509823,1,2.784,"orb","str","ORB Strong",55.1888888888889,0.643830618190116,0.663036320618952
"pb_no_orb_str_k_15_d0.00_su0.01_sv0.11_large","pb_no_orb_str_k_15_d0.00_su0.01_sv0.11","pb_no_orb_str",15,0,0.01,0.11,"large",0.057,0.04,-0.0263945821090047,0.192721244470762,0.067,0.042,-0.0119129940856035,0.0520688758404663,0.0400801603206413,0.0360721442885772,-0.0263084098427609,0.189909339011245,0.0440881763527054,0.0390781563126252,-0.0114697490921553,0.0505730671633302,-0.0437960551715253,0.168434307754514,-0.0441797003880471,0.164525976745649,-0.364623412516443,0.640539860873998,-0.359947300673677,0.62286165029448,57,"small","small","large",66.3577777777778,29.861,95.7,14.355,2.07983882783883,1.021,2.994,"orb","str","ORB Strong",33.6422222222222,0.410407489885984,0.405618018270452
"pb_no_orb_str_k_15_d0.00_su0.01_sv0.11_medium","pb_no_orb_str_k_15_d0.00_su0.01_sv0.11","pb_no_orb_str",15,0,0.01,0.11,"medium",0.059,0.037,-0.0214748598592769,0.256469615610998,0.062,0.036,-0.0125571975322019,0.0692750778873013,0.039039039039039,0.033033033033033,-0.0228706650968689,0.263530320077917,0.042042042042042,0.03003003003003,-0.0126203842025345,0.0700337639843827,-0.0427383414215922,0.221981675365196,-0.0474886166164975,0.221498648665566,-0.272819853021988,0.684708398619178,-0.252150994711294,0.699337765034513,59,"small","small","large",60.4844444444444,27.218,93.36,14.004,1.9442695970696,1.001,2.982,"orb","str","ORB Strong",39.5155555555556,0.471149313238591,0.470636429386385
"pb_no_orb_str_k_15_d0.00_su0.01_sv0.11_small","pb_no_orb_str_k_15_d0.00_su0.01_sv0.11","pb_no_orb_str",15,0,0.01,0.11,"small",0.045,0.029,0.00148614480300744,0.506786496297818,0.05,0.031,0.00027117432843663,0.137170718930039,0.033099297893681,0.0300902708124373,-0.00761677250091017,0.533000240830505,0.0350701402805611,0.0290581162324649,-0.00291832700214692,0.138060930199839,-0.0199804560866653,0.460824915056426,-0.02720848934894,0.488711596639541,-0.483609737885174,1.62383157819944,-0.475996453221431,1.9876576935587,45,"small","small","large",49.78,22.401,86.9933333333333,13.049,1.71714426406926,1,2.877,"orb","str","ORB Strong",50.22,0.67884086136327,0.699079106138598
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.01_large","pb_no_orb_str_k_15_d0.00_su0.06_sv0.01","pb_no_orb_str",15,0,0.06,0.01,"large",0.0811623246492986,0.0541082164328657,-0.0335701747542048,0.224495148391003,0.0821643286573146,0.0551102204408818,-0.0157551853220043,0.0605487420809059,0.054,0.053,-0.0338971017749337,0.222204206908838,0.058,0.054,-0.0150662663118223,0.058891638465007,-0.0542920629290339,0.19462825424847,-0.0523653845883494,0.194672112756085,-0.391266600664082,0.736055142344557,-0.380565447684596,0.766300405932459,83,"small","medium","small",59.9444444444444,26.975,89.9133333333333,13.487,2.00017229437229,1.004,2.989,"orb","str","ORB Strong",40.0555555555556,0.44116692333908,0.441216627923388
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.01_medium","pb_no_orb_str_k_15_d0.00_su0.06_sv0.01","pb_no_orb_str",15,0,0.06,0.01,"medium",0.071,0.051,-0.0101542248439394,0.305564330566419,0.08,0.051,-0.00739047150985136,0.0824394008299401,0.053,0.05,-0.00706792879700991,0.321979443745714,0.056,0.051,-0.00585474484249343,0.0847466337287941,-0.0356065413001558,0.261344597860426,-0.0330206083021597,0.274933487700626,-0.317186735639555,0.861068804220983,-0.304029055203833,0.886550961901497,71,"small","medium","small",54.3622222222222,24.463,87.2533333333333,13.088,1.86964162504163,1.001,2.966,"orb","str","ORB Strong",45.6377777777778,0.511218737782983,0.52434100326088
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.01_small","pb_no_orb_str_k_15_d0.00_su0.06_sv0.01","pb_no_orb_str",15,0,0.06,0.01,"small",0.0730730730730731,0.0540540540540541,-0.0112930825894063,0.59762214671256,0.0771543086172345,0.0561122244488978,-0.00468199721476166,0.162472988374745,0.0571715145436309,0.0501504513540622,-0.0109112739009747,0.636974352294387,0.055,0.053,-0.0039504692454292,0.165499013734494,-0.0427427243275147,0.52614354861796,-0.0442366471828557,0.55512896123017,-0.528762357995897,1.55516540705393,-0.528210556555768,1.69584265975013,74,"small","medium","small",44.4533333333333,20.004,81,12.15,1.64616481851482,1.001,2.818,"orb","str","ORB Strong",55.5466666666667,0.725357531578711,0.745069769370742
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.06_large","pb_no_orb_str_k_15_d0.00_su0.06_sv0.06","pb_no_orb_str",15,0,0.06,0.06,"large",0.079,0.05,-0.0301303843354639,0.263947296367956,0.085,0.052,-0.0131626767000866,0.0720276417037251,0.052,0.049,-0.0313957551520231,0.264669348123804,0.051,0.049,-0.0130958841370245,0.0705563358662301,-0.0503593275256864,0.229951747890156,-0.0538194890663512,0.226679875120485,-0.362680793130265,0.795263190906077,-0.357454885535862,0.80601041520413,79,"small","medium","medium",66.5355555555555,29.941,95.16,14.274,2.09770244755245,1.017,2.999,"orb","str","ORB Strong",33.4644444444445,0.479532843390477,0.476109100018562
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.06_medium","pb_no_orb_str_k_15_d0.00_su0.06_sv0.06","pb_no_orb_str",15,0,0.06,0.06,"medium",0.084,0.053,-0.0237063197070748,0.348682144785473,0.093,0.056,-0.014735666475207,0.0942074099057921,0.062,0.051,-0.0203405996253368,0.365154595062841,0.057,0.052,-0.0128899451005375,0.0963397331595313,-0.0548567457782105,0.294632808941946,-0.053189779275207,0.304034223302904,-0.33490930581281,0.946463083674077,-0.322671048806487,0.993929409080105,84,"small","medium","medium",60.6822222222222,27.307,92.3733333333333,13.856,1.97109171939172,1.004,2.991,"orb","str","ORB Strong",39.3177777777778,0.542800892539747,0.551392984452019
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.06_small","pb_no_orb_str_k_15_d0.00_su0.06_sv0.06","pb_no_orb_str",15,0,0.06,0.06,"small",0.066,0.057,-0.013578546260565,0.643982248145172,0.073,0.056,-0.00586338104007624,0.174407415747433,0.048,0.047,-0.0121026195259525,0.672214063858618,0.0541082164328657,0.0501002004008016,-0.00533216687673105,0.174789119775836,-0.0469861825833949,0.560901933292402,-0.0492677864529596,0.577436752462196,-0.359153185876148,1.69910705809021,-0.370665739872712,1.71938477835242,66,"small","medium","medium",49.8422222222222,22.429,86.1066666666667,12.916,1.73698976301476,1.003,2.894,"orb","str","ORB Strong",50.1577777777778,0.748933864431568,0.759892592714389
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.11_large","pb_no_orb_str_k_15_d0.00_su0.06_sv0.11","pb_no_orb_str",15,0,0.06,0.11,"large",0.079,0.057,-0.0226109860894148,0.305546277282921,0.087,0.051,-0.00933484023679173,0.0828839446350291,0.0530530530530531,0.0520520520520521,-0.0250606082494304,0.303828001351817,0.055,0.046,-0.00977091712021005,0.0803560391904851,-0.0483955985350592,0.25940299127841,-0.0501777497957436,0.258204067909295,-0.341186468045798,0.935780571197028,-0.32528769874653,0.956222606279357,79,"small","medium","large",70.2666666666667,31.62,96.7933333333333,14.519,2.17776891441891,1.038,2.999,"orb","str","ORB Strong",29.7333333333333,0.509316199701531,0.508137843413866
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.11_medium","pb_no_orb_str_k_15_d0.00_su0.06_sv0.11","pb_no_orb_str",15,0,0.06,0.11,"medium",0.077,0.059,-0.0226208727323416,0.388321756804682,0.09,0.049,-0.0141809294817089,0.104256799477806,0.0560560560560561,0.0570570570570571,-0.0185980572493385,0.402468814095526,0.057,0.051,-0.0125643926483887,0.105951617289502,-0.0565894120813439,0.322832381037176,-0.0513707154218425,0.332665731339073,-0.235924648546849,0.954593549244247,-0.207048170537593,1.03443667540167,77,"small","medium","large",64.9422222222222,29.224,94.76,14.214,2.05647424242424,1.012,2.994,"orb","str","ORB Strong",35.0577777777778,0.56818340440141,0.576771819127004
"pb_no_orb_str_k_15_d0.00_su0.06_sv0.11_small","pb_no_orb_str_k_15_d0.00_su0.06_sv0.11","pb_no_orb_str",15,0,0.06,0.11,"small",0.07,0.047,-0.0024128034581196,0.687913503592401,0.078,0.057,-0.00132797632416088,0.18632111296751,0.045,0.047,-0.00356988070601116,0.717696393742247,0.048,0.055,-0.00125005864188351,0.185592481944908,-0.0425867955387614,0.585650207736056,-0.0433267472629656,0.610128036073166,-0.364493233547242,1.73186657664949,-0.370784280427683,1.82178737136326,70,"small","medium","large",53.4133333333333,24.036,88.8866666666667,13.333,1.80290352980353,1,2.943,"orb","str","ORB Strong",46.5866666666667,0.7652778630903,0.781106929986648
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.01_large","pb_no_orb_str_k_15_d0.00_su0.11_sv0.01","pb_no_orb_str",15,0,0.11,0.01,"large",0.083,0.055,-0.0247208203928231,0.31810711589347,0.101,0.059,-0.0114741873317947,0.0859685601718715,0.057,0.052,-0.026192610665517,0.309870917446083,0.06,0.053,-0.0106172791530326,0.0820971765825471,-0.048122729504067,0.276487435764273,-0.0512494066302336,0.264190407683982,-0.46138905866285,1.0219689988911,-0.445103700702825,1.03563551885262,83,"small","large","small",66.6133333333333,29.976,91.9333333333333,13.79,2.1741332001332,1.019,2.999,"orb","str","ORB Strong",33.3866666666667,0.525820725879337,0.513994559975086
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.01_medium","pb_no_orb_str_k_15_d0.00_su0.11_sv0.01","pb_no_orb_str",15,0,0.11,0.01,"medium",0.082,0.055,-0.00299280647174766,0.404061175541266,0.093,0.053,-0.00415843158453254,0.10959959573338,0.059,0.054,0.00653474872847586,0.430375371434987,0.06,0.048,0.000562853328021354,0.11341461539696,-0.0350606177143586,0.341654237652639,-0.026731103672891,0.361231983331859,-0.278680595540556,1.05310120921995,-0.244566253559591,1.06966706881857,82,"small","large","small",60.5266666666667,27.237,89.4266666666667,13.414,2.03065478410478,1.009,2.995,"orb","str","ORB Strong",39.4733333333333,0.584511965363104,0.601025775929668
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.01_small","pb_no_orb_str_k_15_d0.00_su0.11_sv0.01","pb_no_orb_str",15,0,0.11,0.01,"small",0.075,0.057,-0.0282550845184843,0.718693061263315,0.085,0.06,-0.0136707356431529,0.196080301250982,0.0562248995983936,0.0512048192771084,-0.0251342744801749,0.784508371262645,0.0580580580580581,0.0520520520520521,-0.0112680264858058,0.204413907244904,-0.0622527859893573,0.63725710894286,-0.0594403863378357,0.69486596695312,-0.637313948679131,1.86626621950594,-0.653743578919343,2.08885369990284,75,"small","large","small",49.46,22.257,84.0333333333333,12.605,1.76613701298701,1.002,2.926,"orb","str","ORB Strong",50.54,0.798283852362592,0.833586208471037
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.06_large","pb_no_orb_str_k_15_d0.00_su0.11_sv0.06","pb_no_orb_str",15,0,0.11,0.06,"large",0.078,0.056,-0.0307010275237625,0.35905191696059,0.09,0.054,-0.0136158120840235,0.0982169362818278,0.049,0.045,-0.0333784961612197,0.351923395920908,0.055,0.046,-0.0137111996148151,0.0935564634395037,-0.054303390462888,0.312769244419489,-0.058909496299607,0.302013599872346,-0.45366219500053,1.11507544302045,-0.451277550753237,1.08571352603829,78,"small","large","medium",70.4288888888889,31.693,96.0666666666667,14.41,2.19970799200799,1.042,2.999,"orb","str","ORB Strong",29.5711111111111,0.559257762055645,0.549557640172845
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.06_medium","pb_no_orb_str_k_15_d0.00_su0.11_sv0.06","pb_no_orb_str",15,0,0.11,0.06,"medium",0.08,0.065,-0.0223453164536699,0.452796998728959,0.093,0.055,-0.0139082100319045,0.121660161906211,0.058,0.057,-0.0167672538885121,0.477908000463255,0.059,0.056,-0.0107119445708907,0.125437150675824,-0.0616769351004075,0.372568902810585,-0.0536084661703265,0.400227738517426,-0.348203083215257,1.20937707917343,-0.312720415160063,1.26727635477027,80,"small","large","medium",64.8777777777778,29.195,93.6466666666667,14.047,2.07835597735598,1.018,2.998,"orb","str","ORB Strong",35.1222222222222,0.610384225558447,0.632635549520754
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.06_small","pb_no_orb_str_k_15_d0.00_su0.11_sv0.06","pb_no_orb_str",15,0,0.11,0.06,"small",0.075,0.055,-0.0207475854501226,0.797072619691744,0.088,0.058,-0.00964060927201289,0.214295074437564,0.052,0.047,-0.0192947215493078,0.836031719285261,0.052,0.051,-0.00816776398374165,0.21432930395984,-0.0591455138575611,0.693495495814017,-0.0591944113251099,0.723781410596352,-0.488045805026758,2.13525974901899,-0.490430423658883,2.29660472819208,75,"small","large","medium",53.4177777777778,24.038,88.0066666666667,13.201,1.82188178210678,1.002,2.948,"orb","str","ORB Strong",46.5822222222222,0.83276376951331,0.850753437017067
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.11_large","pb_no_orb_str_k_15_d0.00_su0.11_sv0.11","pb_no_orb_str",15,0,0.11,0.11,"large",0.088,0.058,-0.0306942863907591,0.405564151524867,0.105,0.061,-0.0134744160996354,0.109831162328792,0.059,0.053,-0.0322880762191595,0.400031133265566,0.06,0.055,-0.0129038113607166,0.104809128838722,-0.0598329725796321,0.3463474700827,-0.0624577518918306,0.337856828387602,-0.411590650175283,1.17302760184829,-0.38368323248253,1.18155882724654,88,"small","large","large",73.2355555555555,32.956,97.3133333333333,14.597,2.25769562104562,1.066,3,"orb","str","ORB Strong",26.7644444444445,0.588512931109164,0.581254529778136
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.11_medium","pb_no_orb_str_k_15_d0.00_su0.11_sv0.11","pb_no_orb_str",15,0,0.11,0.11,"medium",0.089,0.06,-0.027888719180981,0.485861135649101,0.107,0.056,-0.017242095050877,0.130624208758207,0.0600600600600601,0.0560560560560561,-0.0207988237142047,0.49992288258299,0.0570570570570571,0.0500500500500501,-0.0135990353656364,0.131398346153821,-0.0679904656806041,0.401449401913474,-0.0607997276277644,0.41356931266882,-0.285676776467088,1.14984180922688,-0.258085614688514,1.1045894186056,89,"small","large","large",68.0733333333333,30.633,95.36,14.304,2.14119823509824,1.026,3,"orb","str","ORB Strong",31.9266666666667,0.633600348732128,0.643093548924898
"pb_no_orb_str_k_15_d0.00_su0.11_sv0.11_small","pb_no_orb_str_k_15_d0.00_su0.11_sv0.11","pb_no_orb_str",15,0,0.11,0.11,"small",0.081,0.061,-0.0164219514649512,0.867013650791344,0.097,0.057,-0.00918410977593137,0.229934120805876,0.052,0.05,-0.0204388019206033,0.880901742320774,0.052,0.05,-0.00927580482918805,0.225476874122131,-0.0659420920129966,0.718401474144119,-0.0665542472208955,0.744224464387463,-0.474926471140193,2.24987119541893,-0.496663623848545,2.30149666312349,81,"small","large","large",56.5133333333333,25.431,90.3733333333333,13.556,1.87683031968032,1.003,2.973,"orb","str","ORB Strong",43.4866666666667,0.847585673630766,0.86268445238538
"pb_no_orb_str_k_15_d0.20_su0.01_sv0.01_large","pb_no_orb_str_k_15_d0.20_su0.01_sv0.01","pb_no_orb_str",15,0.2,0.01,0.01,"large",0.127254509018036,0.12124248496994,-0.0547635191418074,0.0574857013936737,0.123246492985972,0.459919839679359,0.0147765640917912,0.014671789655055,0.0950950950950951,0.137137137137137,-0.0272679887079096,0.0549801934266724,0.087,0.5,0.0295381343577336,0.0151383092154244,-0.0680443572211101,0.0495359779278072,-0.0441380716393063,0.0441946916034317,-0.329296617306219,0.164015020617726,-0.31101489064102,0.148952076058517,129,"small","small","small",61.3955555555556,27.628,91.8066666666667,13.771,2.00628031968032,1.014,2.993,"orb","str","ORB Strong",38.6044444444444,0.222566794306355,0.210225335303411
"pb_no_orb_str_k_15_d0.20_su0.01_sv0.06_large","pb_no_orb_str_k_15_d0.20_su0.01_sv0.06","pb_no_orb_str",15,0.2,0.01,0.06,"large",0.0860860860860861,0.0650650650650651,-0.0773892031650507,0.114898771589328,0.092,0.229,0.00268485738669344,0.0299357121238789,0.057,0.08,-0.0151707029512818,0.108947440418661,0.053,0.271,0.0340528307826694,0.0305273636991639,-0.0943088806896695,0.0999806279392879,-0.0381395699293198,0.0873748260065085,-0.470853347525637,0.405731871578361,-0.425149768692348,0.351929260093998,87,"small","small","medium",66.5288888888889,29.938,95.3933333333333,14.309,2.09269713619714,1.014,2.996,"orb","str","ORB Strong",33.4711111111111,0.316197134615872,0.295592330764025
"pb_no_orb_str_k_15_d0.20_su0.01_sv0.06_medium","pb_no_orb_str_k_15_d0.20_su0.01_sv0.06","pb_no_orb_str",15,0.2,0.01,0.06,"medium",0.079,0.065,-0.0786228021426242,0.162931240773823,0.079,0.194,0.00866196091776533,0.0423130116499227,0.046,0.081,-0.00451333960510583,0.164402026632711,0.044,0.238,0.0469553564415451,0.045248469129771,-0.100943877754768,0.13628881531615,-0.0368976703784865,0.121313054242079,-0.538074923029736,0.565664918014068,-0.483301991897982,0.509438452569168,79,"small","small","medium",60.0266666666667,27.012,92.68,13.902,1.94294116439116,1.008,2.982,"orb","str","ORB Strong",39.9733333333333,0.369173150860338,0.348300235776663
"pb_no_orb_str_k_15_d0.20_su0.01_sv0.06_small","pb_no_orb_str_k_15_d0.20_su0.01_sv0.06","pb_no_orb_str",15,0.2,0.01,0.06,"small",0.073,0.047,-0.0871628494445493,0.37308109192055,0.076,0.108,0.0193490213584467,0.099873323778532,0.0442211055276382,0.0562814070351759,0.0480912642525765,0.380694678609327,0.0400801603206413,0.148296593186373,0.0923278565701252,0.107711073265173,-0.113447893031938,0.329206872300701,0.00864664107304969,0.310323849617658,-0.770362105225056,1.39795321082864,-0.70746020908125,1.2946161041956,73,"small","small","medium",48.8844444444444,21.998,85.9933333333333,12.899,1.70530651570652,1,2.871,"orb","str","ORB Strong",51.1155555555556,0.573765520313569,0.557067185909974
"pb_no_orb_str_k_15_d0.20_su0.01_sv0.11_large","pb_no_orb_str_k_15_d0.20_su0.01_sv0.11","pb_no_orb_str",15,0.2,0.01,0.11,"large",0.085,0.054,-0.107501263076976,0.163947223102655,0.084,0.15,-0.0170075102315944,0.0419676102530128,0.057286432160804,0.0552763819095477,-0.0170860739359942,0.150197133767864,0.0520520520520521,0.189189189189189,0.0284534222057019,0.0411465066245103,-0.125426948717669,0.144309706003365,-0.0454680606215948,0.118479101668807,-0.57679886668021,0.564859495768896,-0.508127218879601,0.467981848975982,85,"small","small","large",70.4911111111111,31.721,96.9866666666667,14.548,2.18084187479187,1.054,2.998,"orb","str","ORB Strong",29.5088888888889,0.379881173531099,0.344207933767958
"pb_no_orb_str_k_15_d0.20_su0.01_sv0.11_medium","pb_no_orb_str_k_15_d0.20_su0.01_sv0.11","pb_no_orb_str",15,0.2,0.01,0.11,"medium",0.077,0.04,-0.11561199700686,0.222048380435711,0.083,0.136,-0.0151358335178665,0.0571240702571409,0.0511534603811434,0.0571715145436309,-0.0112264203896512,0.215913883122907,0.0440881763527054,0.178356713426854,0.0376053884383263,0.0585133767431002,-0.137170250989203,0.191736572023165,-0.0447886477535938,0.164867193451182,-0.676359185855115,0.833430733597358,-0.599271448313719,0.732320557727384,77,"small","small","large",64.3022222222222,28.936,94.7866666666667,14.218,2.03517882117882,1.011,2.993,"orb","str","ORB Strong",35.6977777777778,0.43787734815033,0.406038413763011
