"index","bt","k","d","su","sv","p","pet_smd_perc_non_conv","pet_tr_smd_perc_non_conv","peese_smd_perc_non_conv","peese_tr_smd_perc_non_conv","pet_int_smd_perc_z3","pet_int_tr_smd_perc_z3","pet_slope_smd_perc_z3","pet_slope_tr_smd_perc_z3","peese_int_smd_perc_z3","peese_int_tr_smd_perc_z3","peese_slope_smd_perc_z3","peese_slope_tr_smd_perc_z3","corrected_smd_perc_z3","corrected_tr_smd_smd_perc_z3"
847,"pb_no_orb_mod",30,0.8,0.06,0.01,"small",0.1,0,0.1,0,0.7,0.7,0.6,0.5,0.7,0.7,0.5,0.6,0.3,1.1
848,"pb_no_orb_mod",30,0.8,0.06,0.01,"medium",0.3,0,0.2,0,0.4,0.4,0.5,0.4,0.6,0.3,0.6,0.5,0.3,2.2
849,"pb_no_orb_mod",30,0.8,0.06,0.01,"large",0.2,0,0.1,0,0.6,0.3,0.3,0.3,0.5,0.4,0.3,0.3,0.6,2.3
850,"pb_no_orb_mod",30,0.8,0.06,0.06,"small",0,0,0,0,0.3,0.5,0.4,0.4,0.6,0.6,0.6,0.7,0.1,1.3
851,"pb_no_orb_mod",30,0.8,0.06,0.06,"medium",0,0,0,0,0.4,0.5,0.6,0.5,0.8,0.4,1,0.7,0.3,2.2
852,"pb_no_orb_mod",30,0.8,0.06,0.06,"large",0,0,0,0,0.3,0.5,0.3,0.6,0.5,0.4,0.5,0.7,0.2,2.6
853,"pb_no_orb_mod",30,0.8,0.06,0.11,"small",0,0,0,0.2,0.4,0.5,0.5,0.6,0.4,0.5,0.6,0.8,0.4,1.5
854,"pb_no_orb_mod",30,0.8,0.06,0.11,"medium",0,0,0,0,0.4,0.5,0.5,0.5,0.4,0.7,0.9,0.7,0.4,1.4
855,"pb_no_orb_mod",30,0.8,0.06,0.11,"large",0,0,0,0,0.5,0.4,0.6,0.6,0.3,0.4,0.3,0.3,0.4,2.1
856,"pb_no_orb_mod",30,0.8,0.11,0.01,"small",0,0,0,0,0.7,0.5,0.6,0.3,0.7,0.2,0.7,0.6,0.5,0.8
857,"pb_no_orb_mod",30,0.8,0.11,0.01,"medium",0.1,0,0,0,0.5,0.3,0.8,0.4,0.5,0.3,0.7,0.6,0.4,1.1
858,"pb_no_orb_mod",30,0.8,0.11,0.01,"large",0.3,0,0.3,0,0.8,0.3,0.7,0.5,0.9,0.3,0.5,0.8,0.8,1.2
859,"pb_no_orb_mod",30,0.8,0.11,0.06,"small",0,0,0,0,0.9,0.5,0.8,0.6,1,0.4,1.1,0.6,0.6,0.9
860,"pb_no_orb_mod",30,0.8,0.11,0.06,"medium",0,0,0,0,1,0.5,1,0.5,0.7,0.6,0.9,0.6,1,1.3
861,"pb_no_orb_mod",30,0.8,0.11,0.06,"large",0,0,0,0,0.8,0.3,0.8,0.3,0.9,0.2,0.8,0.7,0.8,1.3
862,"pb_no_orb_mod",30,0.8,0.11,0.11,"small",0,0.2,0,0,1.1,0.9,1,0.6,0.9,0.8,1.1,0.6,1.1,0.7
863,"pb_no_orb_mod",30,0.8,0.11,0.11,"medium",0,0,0,0,1.9,0.6,1.9,0.7,1.1,0.5,1,0.7,1.9,1
864,"pb_no_orb_mod",30,0.8,0.11,0.11,"large",0,0,0,0,1.2,0.4,1.2,0.5,1.1,0.4,1.2,0.7,1.2,0.8
865,"pb_no_orb_mod",70,0,0.01,0.01,"small",0,0.3,0,0,0.1,0.2,0.2,0.4,0.2,0.3,0.3,0.3,0.2,0.1
866,"pb_no_orb_mod",70,0,0.01,0.01,"medium",0,0,0,0,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.2,0.3,0.3
867,"pb_no_orb_mod",70,0,0.01,0.01,"large",0,0,0,0,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.5,0.5
868,"pb_no_orb_mod",70,0,0.01,0.06,"small",0,0.2,0,0.4,0.4,0.3,0.4,0.3,0.2,0.2,0.3,0.5,0.4,0.4
869,"pb_no_orb_mod",70,0,0.01,0.06,"medium",0,0.1,0,0,0.2,0.1,0.1,0.2,0.3,0.2,0.3,0.3,0.3,0.3
870,"pb_no_orb_mod",70,0,0.01,0.06,"large",0,0,0,0.1,0.3,0.3,0.3,0.4,0.5,0.4,0.3,0.3,0.7,0.7
871,"pb_no_orb_mod",70,0,0.01,0.11,"small",0,0.3,0,0.4,0.3,0.3,0.4,0.3,0.2,0.3,0.3,0.5,0.4,0.6
872,"pb_no_orb_mod",70,0,0.01,0.11,"medium",0,0.3,0,0.3,0.4,0.3,0.3,0.2,0.5,0.4,0.3,0.4,0.4,0.4
873,"pb_no_orb_mod",70,0,0.01,0.11,"large",0,0.6,0,0.2,0.2,0.3,0.1,0.4,0.2,0.3,0.3,0.5,0.2,0.4
874,"pb_no_orb_mod",70,0,0.06,0.01,"small",0,0.4,0,0.1,0.3,0.4,0.3,0.3,0.7,0.5,0.2,0.3,0.5,0.4
875,"pb_no_orb_mod",70,0,0.06,0.01,"medium",0,0,0,0,0.2,0.2,0.3,0.3,0.1,0.2,0.5,0.4,0.1,0.3
876,"pb_no_orb_mod",70,0,0.06,0.01,"large",0,0,0,0,0.2,0.2,0.3,0.4,0.3,0.3,0.4,0.4,0.3,0.3
877,"pb_no_orb_mod",70,0,0.06,0.06,"small",0,0,0,0,0.5,0.9,0.5,0.6,0.6,0.9,0.5,0.7,0.5,0.4
878,"pb_no_orb_mod",70,0,0.06,0.06,"medium",0,0,0,0,0.3,0.4,0.3,0.2,0.3,0.4,0.2,0.4,0.3,0.2
879,"pb_no_orb_mod",70,0,0.06,0.06,"large",0,0,0,0,0.2,0.2,0.2,0.1,0.4,0.2,0.4,0.3,0.3,0.3
880,"pb_no_orb_mod",70,0,0.06,0.11,"small",0,0,0,0,0.4,0.6,0.4,0.5,0.6,0.6,0.5,0.6,0.5,0.5
881,"pb_no_orb_mod",70,0,0.06,0.11,"medium",0,0,0,0,0.2,0.3,0.1,0.2,0.3,0.2,0.2,0.3,0.1,0.1
882,"pb_no_orb_mod",70,0,0.06,0.11,"large",0,0,0,0,0.3,0.3,0.4,0.3,0.5,0.5,0.4,0.4,0.3,0.6
883,"pb_no_orb_mod",70,0,0.11,0.01,"small",0,0,0,0.5,0.6,0.5,0.4,0.6,0.5,0.5,0.4,0.7,0.4,0.3
884,"pb_no_orb_mod",70,0,0.11,0.01,"medium",0,0,0,0,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.1
885,"pb_no_orb_mod",70,0,0.11,0.01,"large",0,0,0,0,0.3,0.2,0.3,0.3,0.3,0.2,0.5,0.5,0.3,0.4
886,"pb_no_orb_mod",70,0,0.11,0.06,"small",0,0,0,0,0.6,0.8,0.5,0.7,0.5,0.8,0.5,0.7,0.3,0.4
887,"pb_no_orb_mod",70,0,0.11,0.06,"medium",0,0,0,0,0.3,0.3,0.5,0.4,0.1,0.2,0.5,0.5,0.2,0.2
888,"pb_no_orb_mod",70,0,0.11,0.06,"large",0,0,0,0,0.1,0,0.2,0.1,0.1,0.2,0.4,0.4,0.4,0.4
889,"pb_no_orb_mod",70,0,0.11,0.11,"small",0,0,0,0,0.6,0.8,0.5,0.8,0.6,0.8,0.6,0.8,0.3,0.5
890,"pb_no_orb_mod",70,0,0.11,0.11,"medium",0,0,0,0,0.2,0.3,0.2,0.3,0.2,0.3,0.5,0.4,0.1,0.3
891,"pb_no_orb_mod",70,0,0.11,0.11,"large",0,0,0,0,0.3,0.3,0.2,0.3,0.2,0.4,0.4,0.6,0.3,0.3
892,"pb_no_orb_mod",70,0.2,0.01,0.01,"small",0,0,0,0.1,0.6,0.6,0.5,0.7,0.3,0.5,0.4,0.7,0.7,0.7
893,"pb_no_orb_mod",70,0.2,0.01,0.01,"medium",0.3,0,0.4,0,0.2,0.2,0.3,0.3,0.1,0.2,0.4,0.4,0.3,0.4
894,"pb_no_orb_mod",70,0.2,0.01,0.01,"large",0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1,0.4,0.4,0.3,0.6
895,"pb_no_orb_mod",70,0.2,0.01,0.06,"small",0,0.5,0,0.5,0.4,0.4,0.6,0.5,0.3,0.2,0.6,0.6,0.5,1.01
896,"pb_no_orb_mod",70,0.2,0.01,0.06,"medium",0,0,0,0,0.5,0.4,0.3,0.3,0.4,0.2,0.4,0.3,0.5,0.5
897,"pb_no_orb_mod",70,0.2,0.01,0.06,"large",0,0.1,0,0,0.4,0.4,0.4,0.3,0.4,0.2,0.2,0.2,0.3,0.5
898,"pb_no_orb_mod",70,0.2,0.01,0.11,"small",0,0.4,0,0.3,0.3,0.1,0.2,0.2,0.3,0.1,0.5,0.4,0.4,0.9
899,"pb_no_orb_mod",70,0.2,0.01,0.11,"medium",0,0.2,0,0.5,0.3,0.1,0.3,0.2,0.3,0.3,0.4,0.3,0.5,0.6
900,"pb_no_orb_mod",70,0.2,0.01,0.11,"large",0,0.2,0,0.4,0.3,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.4,0.4
901,"pb_no_orb_mod",70,0.2,0.06,0.01,"small",0,0.2,0,0,0.7,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.4,0.6
902,"pb_no_orb_mod",70,0.2,0.06,0.01,"medium",0,0,0,0,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.3
903,"pb_no_orb_mod",70,0.2,0.06,0.01,"large",0.1,0,0,0,0.4,0.2,0.6,0.3,0.4,0.3,0.5,0.4,0.5,0.7
904,"pb_no_orb_mod",70,0.2,0.06,0.06,"small",0,0,0,0,0.6,0.5,0.6,0.6,0.5,0.7,0.5,0.5,0.5,0.9
905,"pb_no_orb_mod",70,0.2,0.06,0.06,"medium",0,0,0,0,0.3,0.2,0.2,0.2,0.2,0.1,0.3,0.4,0.3,0.6
906,"pb_no_orb_mod",70,0.2,0.06,0.06,"large",0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.4,0.4,0.5,0.3,0.9
907,"pb_no_orb_mod",70,0.2,0.06,0.11,"small",0,0,0,0,0.6,0.9,0.5,0.8,0.6,0.9,0.5,0.7,0.5,0.7
908,"pb_no_orb_mod",70,0.2,0.06,0.11,"medium",0,0,0,0,0.4,0.1,0.5,0.4,0.4,0.1,0.6,0.4,0.4,0.5
909,"pb_no_orb_mod",70,0.2,0.06,0.11,"large",0,0,0,0,0.3,0.2,0.2,0.1,0.3,0.2,0.3,0.4,0.2,0.9
910,"pb_no_orb_mod",70,0.2,0.11,0.01,"small",0,0.3,0,0.4,0.5,0.3,0.5,0.4,0.5,0.5,0.6,0.4,0.3,0.6
911,"pb_no_orb_mod",70,0.2,0.11,0.01,"medium",0,0,0,0,0.2,0.3,0.1,0.3,0.1,0.2,0.2,0.4,0.1,0.1
912,"pb_no_orb_mod",70,0.2,0.11,0.01,"large",0.1,0,0,0,0.3,0.2,0.4,0.2,0.3,0.2,0.5,0.4,0.4,0.7
913,"pb_no_orb_mod",70,0.2,0.11,0.06,"small",0,0,0,0,0.6,0.6,0.7,0.5,0.5,0.7,0.6,0.4,0.4,0.7
914,"pb_no_orb_mod",70,0.2,0.11,0.06,"medium",0,0,0,0,0.2,0.2,0.3,0.2,0.1,0.1,0.3,0.5,0,0.2
915,"pb_no_orb_mod",70,0.2,0.11,0.06,"large",0,0,0,0,0.4,0.3,0.3,0.1,0.7,0.1,0.4,0.4,0.3,0.7
916,"pb_no_orb_mod",70,0.2,0.11,0.11,"small",0,0,0,0,0.5,0.7,0.5,0.4,0.5,0.8,0.5,0.8,0.4,0.6
917,"pb_no_orb_mod",70,0.2,0.11,0.11,"medium",0,0.1,0,0,0.2,0.3,0.5,0.5,0.1,0.1,0.4,0.5,0,0.3
918,"pb_no_orb_mod",70,0.2,0.11,0.11,"large",0,0,0,0,0.4,0.4,0.2,0.3,0.6,0.3,0.3,0.4,0.4,0.8
919,"pb_no_orb_mod",70,0.5,0.01,0.01,"small",0.8,0.3,1.1,0.3,0.3,0.4,0.5,0.7,0.71,0.7,0.51,0.5,0.92,2.62
920,"pb_no_orb_mod",70,0.5,0.01,0.01,"medium",0.8,0,0.4,0,0.3,0.2,0.4,0.3,0.4,0.3,0.3,0.3,0.51,0.3
921,"pb_no_orb_mod",70,0.5,0.01,0.01,"large",0,0,0,0,0.5,0.3,0.6,0.4,0.4,0.3,0.5,0.4,0.3,0.3
922,"pb_no_orb_mod",70,0.5,0.01,0.06,"small",0,0.2,0,0,0.2,0.3,0.1,0.3,0.3,0.2,0.3,0.3,0.2,2.3
923,"pb_no_orb_mod",70,0.5,0.01,0.06,"medium",0,0,0,0,0.5,0.5,0.6,0.5,0.5,0.3,0.6,0.6,2.6,0.9
924,"pb_no_orb_mod",70,0.5,0.01,0.06,"large",0.2,0,0.2,0,0.5,0.3,0.4,0.4,0.3,0.4,0.6,0.3,2.11,0.3
925,"pb_no_orb_mod",70,0.5,0.01,0.11,"small",0,0.3,0,0.9,0.4,0.3,0.4,0.3,0.4,0.3,0.5,0.4,0.2,1.21
926,"pb_no_orb_mod",70,0.5,0.01,0.11,"medium",0,0.6,0,0.2,0.5,0.2,0.3,0.4,0.5,0.5,0.4,0.4,0.4,3.12
927,"pb_no_orb_mod",70,0.5,0.01,0.11,"large",0,0,0,0.2,0.3,0.3,0.4,0.3,0,0.2,0.3,0.3,1,1.3
928,"pb_no_orb_mod",70,0.5,0.06,0.01,"small",0,0,0,0,0.8,0.7,0.8,0.6,0.7,0.7,0.8,0.8,0.2,0.9
929,"pb_no_orb_mod",70,0.5,0.06,0.01,"medium",0.1,0,0.2,0,0.3,0.3,0.2,0.2,0.5,0.4,0.3,0.5,0.1,2.5
930,"pb_no_orb_mod",70,0.5,0.06,0.01,"large",0,0,0.1,0,0.3,0.3,0.6,0.5,0.5,0.1,0.5,0.5,0.2,2.9
931,"pb_no_orb_mod",70,0.5,0.06,0.06,"small",0,0,0,0,0.4,0.6,0.5,0.2,0.4,0.5,0.4,0.6,0.3,1.1
932,"pb_no_orb_mod",70,0.5,0.06,0.06,"medium",0,0,0,0,0.3,0.5,0.4,0.6,0.3,0.2,0.4,0.6,0.1,1.1
933,"pb_no_orb_mod",70,0.5,0.06,0.06,"large",0,0,0,0,0.4,0.5,0.5,0.6,0.5,0.2,0.5,0.7,0.1,2.4
934,"pb_no_orb_mod",70,0.5,0.06,0.11,"small",0,0.1,0,0,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.2,0.8
935,"pb_no_orb_mod",70,0.5,0.06,0.11,"medium",0,0,0,0,0.2,0.2,0.4,0.3,0.2,0.2,0.5,0.5,0.1,0.9
936,"pb_no_orb_mod",70,0.5,0.06,0.11,"large",0,0,0,0,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.1,2.1
937,"pb_no_orb_mod",70,0.5,0.11,0.01,"small",0,0.1,0,0.1,0.5,0.6,0.8,0.6,0.4,0.4,0.6,0.5,0.3,0.5
938,"pb_no_orb_mod",70,0.5,0.11,0.01,"medium",0.1,0,0.2,0,0.5,0.2,0.5,0.2,0.5,0.2,0.6,0.2,0.2,0.6
939,"pb_no_orb_mod",70,0.5,0.11,0.01,"large",0,0,0,0,0.7,0.4,0.4,0.6,0.7,0.2,0.7,0.5,0.2,1.2
940,"pb_no_orb_mod",70,0.5,0.11,0.06,"small",0,0,0,0,0.5,0.8,0.5,0.6,0.6,0.5,0.5,0.8,0.5,0.8
941,"pb_no_orb_mod",70,0.5,0.11,0.06,"medium",0,0,0,0,0.2,0.3,0.4,0.4,0.3,0.1,0.5,0.3,0.2,0.3
942,"pb_no_orb_mod",70,0.5,0.11,0.06,"large",0,0,0,0,0.3,0.5,0.6,0.8,0.6,0.6,0.6,0.8,0.1,1.4
943,"pb_no_orb_mod",70,0.5,0.11,0.11,"small",0,0,0,0,0.6,0.7,0.3,0.4,0.4,0.6,0.4,0.7,0.6,0.6
944,"pb_no_orb_mod",70,0.5,0.11,0.11,"medium",0,0,0,0,0.4,0.2,0.4,0.4,0.2,0.1,0.4,0.4,0.2,0.4
945,"pb_no_orb_mod",70,0.5,0.11,0.11,"large",0,0,0,0,0.5,0.4,0.4,0.7,0.6,0.7,0.4,0.6,0.2,1.1
946,"pb_no_orb_mod",70,0.8,0.01,0.01,"small",0.6,0,0.7,0.1,0.4,0.7,0.5,0.3,0.5,0.6,0.7,0.4,0.81,0.6
947,"pb_no_orb_mod",70,0.8,0.01,0.01,"medium",0.3,0,0.2,0,0.2,0.1,0.2,0.2,0.3,0.4,0.1,0.1,0.3,0.4
948,"pb_no_orb_mod",70,0.8,0.01,0.01,"large",0,0,0,0,0.3,0.4,0.3,0.2,0.2,0.1,0.3,0.3,0.2,0.1
949,"pb_no_orb_mod",70,0.8,0.01,0.06,"small",0,0,0.2,0.1,0.6,0.2,0.6,0.5,0.5,0.3,0.7,0.5,3.31,0.3
950,"pb_no_orb_mod",70,0.8,0.01,0.06,"medium",0,0,0,0.1,0.5,0.2,0.3,0.4,0.5,0.2,0.5,0.5,0.5,0.2
951,"pb_no_orb_mod",70,0.8,0.01,0.06,"large",0,0,0,0,0.4,0.3,0.5,0.3,0.3,0.2,0.6,0.3,0.3,0.2
952,"pb_no_orb_mod",70,0.8,0.01,0.11,"small",0,0.6,0,0.9,0.6,0.4,0.6,0.6,0.5,0.2,0.7,0.61,0.6,0.3
953,"pb_no_orb_mod",70,0.8,0.01,0.11,"medium",0,0.1,0,0.5,0.5,0.1,0.5,0.2,0.5,0,0.7,0.3,2.8,0
954,"pb_no_orb_mod",70,0.8,0.01,0.11,"large",0,0.1,0,0.1,0.5,0.3,0.5,0.4,0.2,0.3,0.5,0.2,0.6,0.3
955,"pb_no_orb_mod",70,0.8,0.06,0.01,"small",0,0,0,0,0.3,0.6,0.7,0.4,0.3,0.7,0.4,0.5,0.2,1
956,"pb_no_orb_mod",70,0.8,0.06,0.01,"medium",0.5,0,0.1,0,0.3,0.4,0.3,0.2,0.3,0.3,0.2,0.4,1.41,0.3
957,"pb_no_orb_mod",70,0.8,0.06,0.01,"large",0,0,0,0,0.3,0.2,0.6,0.1,0.3,0.2,0.6,0.6,4,0.2
958,"pb_no_orb_mod",70,0.8,0.06,0.06,"small",0,0.1,0,0,0.6,0.4,0.7,0.5,0.4,0.4,0.7,0.5,0.3,1.5
959,"pb_no_orb_mod",70,0.8,0.06,0.06,"medium",0,0,0,0,0.7,0.3,0.8,0.5,0.7,0.2,0.7,0.6,0.6,0.2
960,"pb_no_orb_mod",70,0.8,0.06,0.06,"large",0,0,0,0,0.3,0.3,0.5,0.2,0.5,0.3,0.4,0.7,0.7,0.3
961,"pb_no_orb_mod",70,0.8,0.06,0.11,"small",0,0.1,0,0,0.6,0.5,0.7,0.4,0.4,0.5,0.7,0.4,0.3,2.1
962,"pb_no_orb_mod",70,0.8,0.06,0.11,"medium",0,0,0,0,0.6,0.3,1,0.4,0.8,0.3,0.6,0.6,0.3,0.4
963,"pb_no_orb_mod",70,0.8,0.06,0.11,"large",0,0,0,0,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.6,0,0.3
964,"pb_no_orb_mod",70,0.8,0.11,0.01,"small",0,0.1,0,0.1,0.5,0.8,0.3,0.6,0.5,0.9,0.3,0.8,0.1,3.01
965,"pb_no_orb_mod",70,0.8,0.11,0.01,"medium",0.1,0,0.2,0,0.6,0.4,0.7,0.5,0.3,0.4,0.6,0.7,0.1,0.4
966,"pb_no_orb_mod",70,0.8,0.11,0.01,"large",0,0,0.2,0,0.3,0.2,0.4,0.2,0.5,0.4,0.5,0.8,0.1,0.4
967,"pb_no_orb_mod",70,0.8,0.11,0.06,"small",0,0,0,0,0.3,0.4,0.4,0.4,0.3,0.5,0.6,0.4,0.3,3
968,"pb_no_orb_mod",70,0.8,0.11,0.06,"medium",0,0,0,0,0.6,0.2,0.6,0.4,0.7,0.2,1.1,0.5,0.4,1
969,"pb_no_orb_mod",70,0.8,0.11,0.06,"large",0,0,0,0,0.5,0.3,0.5,0.5,0.3,0.5,0.3,0.7,0,0.6
970,"pb_no_orb_mod",70,0.8,0.11,0.11,"small",0,0,0,0,0.7,0.6,0.7,0.6,0.6,0.5,0.7,0.4,0.6,2.4
971,"pb_no_orb_mod",70,0.8,0.11,0.11,"medium",0,0,0,0,0.7,0.3,0.7,0.6,0.7,0.2,1,0.6,0.4,1.5
972,"pb_no_orb_mod",70,0.8,0.11,0.11,"large",0,0,0,0,0.4,0.3,0.4,0.5,0.3,0.4,0.4,0.6,0.1,1
973,"pb_str_orb_no",15,0,0.01,0.01,"small",22.5,20.1,20,19.3,1.29,1.25,1.29,1.39,1.38,2.11,1.25,1.75,1.29,1.25
974,"pb_str_orb_no",15,0,0.01,0.01,"medium",9.4,9.9,8.4,9.2,1.1,1.33,1.1,1.44,1.09,1.32,1.09,1.76,1.1,1.33
975,"pb_str_orb_no",15,0,0.01,0.01,"large",4.9,5.4,5.2,5,0.53,0.74,0.63,0.85,0.74,1.47,1.16,2.21,0.53,0.74
976,"pb_str_orb_no",15,0,0.01,0.06,"small",10.5,10.5,11.3,10.3,1.23,1.56,1.12,1.34,1.35,1.78,1.01,1.45,1.23,1.56
977,"pb_str_orb_no",15,0,0.01,0.06,"medium",4,2.6,4.2,2.2,1.46,1.03,1.35,1.23,1.46,1.43,1.67,1.74,1.46,1.03
978,"pb_str_orb_no",15,0,0.01,0.06,"large",0.5,0.3,1,0.4,1.81,1.71,1.71,1.71,1.41,1.71,1.01,1.91,1.51,1.71
979,"pb_str_orb_no",15,0,0.01,0.11,"small",8.6,6.6,6.3,4.9,0.88,1.18,1.09,1.18,0.96,1.47,1.39,1.16,0.88,1.18
980,"pb_str_orb_no",15,0,0.01,0.11,"medium",1.4,1.4,2,1.2,1.22,0.91,1.42,1.12,1.22,1.52,1.33,1.42,1.12,0.81
981,"pb_str_orb_no",15,0,0.01,0.11,"large",0.6,0.3,0.1,0.1,1.31,1.2,1.51,1.4,1.1,1.2,1.5,1.5,0.91,1
982,"pb_str_orb_no",15,0,0.06,0.01,"small",5.2,3.3,4.7,3.5,0.42,0.62,0.42,0.62,0.42,1.55,0.42,1.66,0.42,0.52
983,"pb_str_orb_no",15,0,0.06,0.01,"medium",0.7,0.5,0.8,0.3,1.11,1.31,1.01,1.01,1.01,1.1,1.11,1.1,1.01,1.11
984,"pb_str_orb_no",15,0,0.06,0.01,"large",0.3,0.2,0.2,0.1,0.2,1.3,0.1,1.3,0.2,0.6,0.1,1.1,0.1,1.1
985,"pb_str_orb_no",15,0,0.06,0.06,"small",4.2,3.2,3.1,2.3,0.31,0.21,0.31,0.31,1.96,2.05,1.03,2.15,0.31,0.21
986,"pb_str_orb_no",15,0,0.06,0.06,"medium",1,0.2,0.4,0.3,0.81,0.6,0.91,0.5,0.6,0.6,0.8,0.8,0.91,0.6
987,"pb_str_orb_no",15,0,0.06,0.06,"large",0,0.1,0.1,0.1,0.2,0.9,0.2,1,0.8,0.9,1.2,1.2,0.2,0.9
988,"pb_str_orb_no",15,0,0.06,0.11,"small",2.4,1.7,2,1.3,1.43,1.73,1.43,1.83,1.33,1.52,1.73,1.62,1.54,1.73
989,"pb_str_orb_no",15,0,0.06,0.11,"medium",0.2,0.1,0.1,0.1,0.4,0.8,0.5,1,0.4,0.6,0.6,0.9,0.2,0.6
990,"pb_str_orb_no",15,0,0.06,0.11,"large",0.1,0,0,0,0.6,0.7,1.1,1,0.7,0.7,1.1,1,0.6,0.7
991,"pb_str_orb_no",15,0,0.11,0.01,"small",1.8,0.9,1.4,1.2,1.43,1.51,1.53,1.61,1.42,1.42,1.42,1.42,1.43,1.72
992,"pb_str_orb_no",15,0,0.11,0.01,"medium",0,0.1,0.3,0,0.8,0.9,0.6,0.7,0.9,0.9,1,1.1,1,0.8
993,"pb_str_orb_no",15,0,0.11,0.01,"large",0,0,0,0,1,0.9,0.9,0.8,0.9,0.7,1.3,1.1,0.8,0.6
994,"pb_str_orb_no",15,0,0.11,0.06,"small",0.9,0.8,1.1,0.6,1.11,0.91,1.21,1.11,1.01,1.01,1.21,1.11,1.11,1.21
995,"pb_str_orb_no",15,0,0.11,0.06,"medium",0.1,0,0,0,0.9,0.9,1,1,0.9,0.9,0.9,0.9,1,0.9
996,"pb_str_orb_no",15,0,0.11,0.06,"large",0,0,0,0,1.2,1,1.3,1.1,1.1,1,1.2,1.4,1.4,1
997,"pb_str_orb_no",15,0,0.11,0.11,"small",0.9,0.6,0.6,0.6,1.21,1.21,1.31,1.31,0.2,1.11,1.11,1.31,1.21,1.21
998,"pb_str_orb_no",15,0,0.11,0.11,"medium",0,0.1,0.2,0,0.8,0.8,0.7,0.9,0.8,0.7,0.9,0.8,0.9,0.8
999,"pb_str_orb_no",15,0,0.11,0.11,"large",0,0,0,0,1,0.6,0.8,0.6,0.6,0.6,0.9,0.9,1,0.9
1000,"pb_str_orb_no",15,0.2,0.01,0.01,"small",11.1,7.1,10.6,4.9,0.45,1.18,0.45,1.29,0.34,0.74,0.56,0.95,0.45,1.18
1001,"pb_str_orb_no",15,0.2,0.01,0.01,"medium",4.7,1.3,1.3,0,1.15,1.01,0.94,1.11,0.91,0.9,0.81,0.9,1.05,0.91
1002,"pb_str_orb_no",15,0.2,0.01,0.01,"large",2,0.1,0.5,0,1.33,1.3,1.12,1.3,1.41,1.3,1.31,1.5,1.74,1.6
1003,"pb_str_orb_no",15,0.2,0.01,0.06,"small",9.8,6.9,7.3,3,0.44,1.5,0.44,1.61,0.54,0.62,0.65,0.72,0.44,1.5
1004,"pb_str_orb_no",15,0.2,0.01,0.06,"medium",4,0.8,1.5,0.1,1.04,1.01,0.94,1.01,1.22,1.1,1.02,1.4,1.15,1.01
1005,"pb_str_orb_no",15,0.2,0.01,0.06,"large",0.9,0,0.3,0.1,1.31,1.5,1.41,1.3,1.3,1.2,1.2,1.2,1.61,1.8
1006,"pb_str_orb_no",15,0.2,0.01,0.11,"small",7.6,4.1,5.7,2.9,1.84,1.56,1.84,1.56,1.59,1.65,1.38,1.65,1.95,1.56
1007,"pb_str_orb_no",15,0.2,0.01,0.11,"medium",2.5,0.7,1.3,0.1,1.03,1.11,0.92,1.01,1.22,1.1,1.32,1.3,1.03,1.01
1008,"pb_str_orb_no",15,0.2,0.01,0.11,"large",0.7,0,0.2,0,1.41,1.5,1.31,1.4,1.3,1.4,1.4,1.3,1.91,1.7
1009,"pb_str_orb_no",15,0.2,0.06,0.01,"small",5.5,4.2,4,1.9,0.95,1.25,0.85,1.04,1.46,1.12,1.56,1.22,1.06,1.25
1010,"pb_str_orb_no",15,0.2,0.06,0.01,"medium",0.9,0.1,0.9,0,1.41,1.5,1.41,1.3,1.31,1.5,1.31,1.4,1.42,1.5
1011,"pb_str_orb_no",15,0.2,0.06,0.01,"large",0.2,0,0.3,0,0.8,0.8,0.8,0.8,0.7,0.9,1.2,1.2,0.6,0.8
1012,"pb_str_orb_no",15,0.2,0.06,0.06,"small",4.6,2.7,4.6,1.2,1.57,1.34,1.57,1.34,1.15,1.42,1.15,1.42,1.68,1.34
1013,"pb_str_orb_no",15,0.2,0.06,0.06,"medium",0.8,0.2,0.8,0,1.41,1.1,1.41,1.5,1.01,1,1.31,1.3,1.42,1.5
1014,"pb_str_orb_no",15,0.2,0.06,0.06,"large",0.2,0,0.2,0,0.7,0.6,0.7,0.8,0.6,0.6,1.2,1.2,0.9,0.8
1015,"pb_str_orb_no",15,0.2,0.06,0.11,"small",3.4,2.2,3.3,1.1,1.45,1.23,1.35,1.02,1.24,1.11,1.03,1.01,1.35,1.23
1016,"pb_str_orb_no",15,0.2,0.06,0.11,"medium",0.9,0.4,0.4,0,1.31,1.2,1.31,1.31,1.31,1.1,1.1,1.1,1.41,1.41
