"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","k_cat","sigma2_u_cat","sigma2_v_cat"
"orb_0_k_15_d0.20_su0.11_sv0.01_medium","orb_0_k_15_d0.20_su0.11_sv0.01","orb_0",15,0.2,0.11,0.01,"medium",0.152457372116349,0.0491474423269809,-0.368492587672239,1.13231268913076,0.148296593186373,0.109218436873747,-0.0942997792283195,0.282381012824196,0.089,0.055,-0.0839503546115745,1.13331446307656,0.072,0.121,0.0442967836412518,0.271139277012512,-0.399281945277787,1.04262597055601,-0.14198524124114,0.90700026991589,-0.965256893787437,2.1735633305081,-0.76754600642192,1.84249262259819,155,36.5688888888889,16.456,60.1066666666667,9.016,1.82723997668998,1.012,2.924,"small","large","small"
"orb_0_k_15_d0.20_su0.11_sv0.06_medium","orb_0_k_15_d0.20_su0.11_sv0.06","orb_0",15,0.2,0.11,0.06,"medium",0.14014014014014,0.0580580580580581,-0.407121325609993,1.17914218551292,0.14,0.092,-0.122624746328989,0.286411700350357,0.074,0.061,-0.0815580555683531,1.00294424178862,0.069,0.108,0.0345784792393395,0.246450899256155,-0.441896548849327,1.08197612324885,-0.147074897635247,0.778255461132625,-1.31353577547289,3.36988290576335,-0.926779758451205,1.92012854267782,141,41.7333333333333,18.78,72.1266666666667,10.819,1.73668883893884,1.001,2.897,"small","large","medium"
"orb_0_k_15_d0.20_su0.11_sv0.11_medium","orb_0_k_15_d0.20_su0.11_sv0.11","orb_0",15,0.2,0.11,0.11,"medium",0.136,0.066,-0.409402302293509,1.2787098401129,0.14014014014014,0.0730730730730731,-0.128090213320881,0.298116031529132,0.065,0.053,-0.0722406548449075,1.04605503695309,0.058,0.091,0.0315913257069562,0.255000703364466,-0.440606452008417,1.18710229650466,-0.136000935948831,0.820890997071357,-1.52531247323664,4.38817569715263,-0.955552137291342,2.15141642656062,136,45.7355555555556,20.581,78.7333333333333,11.81,1.74297703685204,1,2.909,"small","large","large"
"orb_0_k_15_d0.20_su0.01_sv0.01_large","orb_0_k_15_d0.20_su0.01_sv0.01","orb_0",15,0.2,0.01,0.01,"large",0.182643794147326,0.0393541876892028,-0.103143197933279,0.11723809181319,0.172727272727273,0.447474747474747,0.0503142319326618,0.031355667444182,0.132,0.049,-0.08285748443549,0.136467805551821,0.118236472945892,0.453907815631263,0.060094587279994,0.0351550703937912,-0.110114355508209,0.10075998817731,-0.0912748030119341,0.112569373032454,-0.296069524929963,0.15600258824489,-0.293344026291676,0.156151865243411,190,30.86,13.887,60.36,9.054,1.53292821345321,1.002,2.626,"small","small","small"
"orb_0_k_15_d0.20_su0.01_sv0.06_large","orb_0_k_15_d0.20_su0.01_sv0.06","orb_0",15,0.2,0.01,0.06,"large",0.124623115577889,0.0462311557788945,-0.144135550851964,0.266964130045839,0.122613065326633,0.208040201005025,0.0266568621314284,0.0659695176787169,0.09,0.049,-0.0797998402369057,0.251982300618765,0.078,0.233,0.0582404586103008,0.0665080676296365,-0.158668433996173,0.241858768753883,-0.0991064841262649,0.214722922242673,-0.554511889987518,0.545227627303401,-0.524916286738158,0.503912940996593,129,39.9777777777778,17.99,75.3466666666667,11.302,1.59084723609724,1.001,2.732,"small","small","medium"
"orb_0_k_15_d0.20_su0.01_sv0.11_large","orb_0_k_15_d0.20_su0.01_sv0.11","orb_0",15,0.2,0.01,0.11,"large",0.11,0.045,-0.169743222380557,0.342862114450947,0.104,0.127,0.00409620483067169,0.0851174857355154,0.0611835506519559,0.0521564694082247,-0.0792020286418416,0.340730424683969,0.061122244488978,0.145290581162325,0.049458401805974,0.0887177745153137,-0.190650587482194,0.304295895862292,-0.107312947951925,0.282199255041834,-0.814038353490878,1.08746756580016,-0.769720611221617,1.03500042919338,110,46.2977777777778,20.834,82.4333333333333,12.365,1.68293966311466,1.001,2.836,"small","small","large"
"orb_0_k_15_d0.20_su0.06_sv0.01_large","orb_0_k_15_d0.20_su0.06_sv0.01","orb_0",15,0.2,0.06,0.01,"large",0.186934673366834,0.0542713567839196,-0.221179351928908,0.483904754351999,0.180541624874624,0.18555667001003,-0.0269242786958721,0.119216341440725,0.113,0.062,-0.0927149750114667,0.537114375446862,0.111,0.196,0.0347727500471086,0.12484016523773,-0.240608491714736,0.440793716555622,-0.128103819412781,0.428492349668102,-0.670794610801048,1.01268993642383,-0.592957928623062,0.887458412648176,191,40.1044444444444,18.047,64.8466666666667,9.727,1.85368915528916,1.005,2.955,"small","medium","small"
"orb_0_k_15_d0.20_su0.06_sv0.06_large","orb_0_k_15_d0.20_su0.06_sv0.06","orb_0",15,0.2,0.06,0.06,"large",0.148148148148148,0.046046046046046,-0.271463469876802,0.497734349244847,0.151,0.113,-0.0609422322865562,0.120504793171655,0.086,0.056,-0.1101677288895,0.469223383761539,0.083,0.129,0.0170041435965546,0.116204638739532,-0.289518786533557,0.463018766869866,-0.142744573799218,0.384392878003475,-0.830812413056124,1.16834609608886,-0.724144388923229,0.966356328973056,149,46.6422222222222,20.989,78.9133333333333,11.837,1.77188418248418,1,2.935,"small","medium","medium"
"orb_0_k_15_d0.20_su0.06_sv0.11_large","orb_0_k_15_d0.20_su0.06_sv0.11","orb_0",15,0.2,0.06,0.11,"large",0.119,0.045,-0.260577614391836,0.536936509975543,0.127,0.086,-0.0606841129837491,0.133372906825273,0.064,0.05,-0.08676455701021,0.501485920843865,0.068,0.108,0.0239138705977951,0.128369913098508,-0.280579067851618,0.495723479937276,-0.126791474533485,0.407053350503333,-0.908552312461587,1.50746990327036,-0.788080715653574,1.23168521010678,119,51.3288888888889,23.098,84.9866666666667,12.748,1.81076775446775,1,2.951,"small","medium","large"
"orb_0_k_15_d0.20_su0.11_sv0.01_large","orb_0_k_15_d0.20_su0.11_sv0.01","orb_0",15,0.2,0.11,0.01,"large",0.169338677354709,0.0541082164328657,-0.330735832218517,0.691862754210383,0.164,0.106,-0.0998008860266267,0.171048847246872,0.0910910910910911,0.0570570570570571,-0.093564929702413,0.652222422528635,0.088,0.125,0.0149612419183134,0.158665826419922,-0.354231718506999,0.626466321418707,-0.133905762545637,0.534193295457264,-0.984989161491669,1.74113470643905,-0.776806898755315,1.23932745876839,171,46.5466666666667,20.946,69.3333333333333,10.4,2.0127950993451,1.012,2.99,"small","large","small"
"orb_0_k_15_d0.20_su0.11_sv0.06_large","orb_0_k_15_d0.20_su0.11_sv0.06","orb_0",15,0.2,0.11,0.06,"large",0.165,0.055,-0.381006098389928,0.772274416262706,0.168,0.074,-0.130788102259281,0.184829246861982,0.07,0.05,-0.102691107534821,0.571356733802817,0.067,0.087,0.00354603130347966,0.145238191271353,-0.401794122752456,0.723166721788056,-0.135747258987878,0.486365252682022,-1.0943595525094,2.21925951582785,-0.727177917171284,1.16835007997793,165,51.3866666666667,23.124,81.3333333333333,12.2,1.89359628982129,1.002,2.979,"small","large","medium"
"orb_0_k_15_d0.20_su0.11_sv0.11_large","orb_0_k_15_d0.20_su0.11_sv0.11","orb_0",15,0.2,0.11,0.11,"large",0.141,0.055,-0.359308416789233,0.743067877858032,0.149,0.072,-0.122672683693582,0.185100042062094,0.062,0.051,-0.0903204548859428,0.624461399587182,0.0670670670670671,0.0900900900900901,0.00882667304670889,0.160468381080481,-0.380436308067358,0.693378060103934,-0.131128020407513,0.513930536712775,-1.14104370326963,2.07609501875147,-0.861812738855241,1.34998011851413,141,54.9555555555556,24.73,86.6733333333333,13.001,1.90154265179265,1.003,2.977,"small","large","large"
"orb_0_k_15_d0.50_su0.01_sv0.01_small","orb_0_k_15_d0.50_su0.01_sv0.01","orb_0",15,0.5,0.01,0.01,"small",0.201533406352683,0.00985761226725082,-0.333911131498867,0.201030041936996,0.19284940411701,0.512459371614301,-0.0119436065039195,0.0228256663322751,0.139393939393939,0.0111111111111111,-0.278313322453739,0.178107536717944,0.135678391959799,0.557788944723618,0.0243934941539643,0.0273749510341879,-0.333578323891369,0.199528364156172,-0.276925162292031,0.174324732899747,-0.541913060308041,0.333947069824883,-0.533713740012933,0.327659277626912,271,33.7422222222222,15.184,65.88,9.882,1.53652892107892,1.001,2.668,"small","small","small"
"orb_0_k_15_d0.50_su0.01_sv0.06_small","orb_0_k_15_d0.50_su0.01_sv0.06","orb_0",15,0.5,0.01,0.06,"small",0.243010752688172,0.0301075268817204,-0.310563852596394,0.260166600506037,0.241935483870968,0.586021505376344,0.0222157341677559,0.0443558250529399,0.16012084592145,0.0493454179254783,-0.19932378099026,0.254757484125182,0.156723963599596,0.651162790697674,0.0866558915047447,0.0614434009496984,-0.313516574296389,0.250466621499571,-0.203042863535853,0.221127687399801,-0.597184227645518,0.497811772641983,-0.560338181492576,0.479998578277671,296,35.8488888888889,16.132,69.76,10.464,1.54320532245532,1,2.668,"small","small","medium"
"orb_0_k_15_d0.50_su0.01_sv0.11_small","orb_0_k_15_d0.50_su0.01_sv0.11","orb_0",15,0.5,0.01,0.11,"small",0.26567481402763,0.0425079702444208,-0.322282364141282,0.397585001430801,0.259726603575184,0.548895899053628,0.0297427037678129,0.081504649962802,0.148185483870968,0.0786290322580645,-0.131959346172886,0.393043942180523,0.144008056394763,0.628398791540785,0.132742265352176,0.110126601605481,-0.328134170801909,0.376001341116957,-0.144909661047718,0.310487278726634,NA,NA,NA,NA,309,37.6777777777778,16.955,72.6266666666667,10.894,1.55713455433455,1,2.682,"small","small","large"
"orb_0_k_15_d0.50_su0.06_sv0.01_small","orb_0_k_15_d0.50_su0.06_sv0.01","orb_0",15,0.5,0.06,0.01,"small",0.238822246455834,0.0272628135223555,-0.344411728377659,0.331719820989479,0.237580993520518,0.506479481641469,0.00587043739210369,0.060331773752302,0.151209677419355,0.0493951612903226,-0.214301357945324,0.312525959040177,0.141993957703928,0.558912386706949,0.077399248419729,0.0717426117644566,-0.345399114944199,0.323773483089648,-0.217774568253883,0.290867439820407,-0.617665179997662,0.563433157680489,-0.583862304512163,0.587644736468986,302,35.9955555555556,16.198,63.02,9.453,1.71429528249528,1.006,2.844,"small","medium","small"
"orb_0_k_15_d0.50_su0.06_sv0.06_small","orb_0_k_15_d0.50_su0.06_sv0.06","orb_0",15,0.5,0.06,0.06,"small",0.271008403361345,0.0598739495798319,-0.385341506595051,0.55826814540659,0.261879619852165,0.506863780359028,-0.00656109255416315,0.114181696922488,0.163141993957704,0.0866062437059416,-0.17005490842304,0.560221435800831,0.148743718592965,0.57286432160804,0.110752310494313,0.13563656493175,-0.392995723209063,0.534884616397075,-0.190106189905866,0.465951765960578,-0.726773407993281,0.900314319247781,-0.637761818775638,0.906650247308131,306,37.7933333333333,17.007,67.9133333333333,10.187,1.66837748085248,1.002,2.825,"small","medium","medium"
"orb_0_k_15_d0.50_su0.06_sv0.11_small","orb_0_k_15_d0.50_su0.06_sv0.11","orb_0",15,0.5,0.06,0.11,"small",0.30293501048218,0.0618448637316562,-0.458895770997266,0.778652198513619,0.291925465838509,0.435817805383023,-0.0294349356698806,0.155262207581746,0.154233870967742,0.0997983870967742,-0.14105020336483,0.739429500539268,0.141993957703928,0.505538771399799,0.130017070246441,0.185003445222802,-0.470585295793524,0.739235907769522,-0.171965609657761,0.598560330557628,-0.871924356501879,1.29544173612495,-0.69420317372947,1.08977484852708,335,39.3266666666667,17.697,71.5866666666667,10.738,1.64838366910867,1,2.813,"small","medium","large"
"orb_0_k_15_d0.50_su0.11_sv0.01_small","orb_0_k_15_d0.50_su0.11_sv0.01","orb_0",15,0.5,0.11,0.01,"small",0.297040169133192,0.0391120507399577,-0.442537929682577,0.67211969004154,0.295550847457627,0.430084745762712,-0.0345623219770577,0.133434320050736,0.155172413793103,0.0689655172413793,-0.20190832695857,0.617861487487544,0.147474747474747,0.514141414141414,0.094730486089791,0.147885239864987,-0.453661805438488,0.655276067591688,-0.218311637512192,0.554580716166327,-0.762044980595916,1.01508981486501,-0.666938484934569,1.00286227686904,335,37.66,16.947,62.2533333333333,9.338,1.8173346958597,1.016,2.922,"small","large","small"
"orb_0_k_15_d0.50_su0.11_sv0.06_small","orb_0_k_15_d0.50_su0.11_sv0.06","orb_0",15,0.5,0.11,0.06,"small",0.291060291060291,0.0592515592515593,-0.531187345047586,1.0075994134683,0.290794979079498,0.402719665271967,-0.0726106864008609,0.205898386694684,0.148743718592965,0.0894472361809045,-0.164300122630785,0.898869452089268,0.134944612286002,0.483383685800604,0.117744681525371,0.213139650096182,-0.543031104316142,0.97458192611269,-0.192998052302276,0.771493280742238,-0.986582442572454,1.79964534549174,-0.767151604895746,1.51829995746823,318,39.3222222222222,17.695,67.42,10.113,1.75065613275613,1.005,2.897,"small","large","medium"
"orb_0_k_15_d0.50_su0.11_sv0.11_small","orb_0_k_15_d0.50_su0.11_sv0.11","orb_0",15,0.5,0.11,0.11,"small",0.316004077471967,0.055045871559633,-0.640919442476117,1.30313553948694,0.311475409836066,0.334016393442623,-0.1208256784589,0.262412083341697,0.130784708249497,0.0905432595573441,-0.144723174073038,1.18310987471742,0.124623115577889,0.412060301507538,0.121426892344658,0.271445793425639,-0.650219459199596,1.26181620555875,-0.194025415618885,0.911494259279349,-1.13440234504463,2.24778692267021,-0.803540205282438,1.60084744050148,329,40.7955555555556,18.358,71.1666666666667,10.675,1.7199453019203,1.001,2.883,"small","large","large"
"orb_0_k_15_d0.50_su0.01_sv0.01_medium","orb_0_k_15_d0.50_su0.01_sv0.01","orb_0",15,0.5,0.01,0.01,"medium",0.42914979757085,0.240890688259109,-0.23604552415843,0.0888814067437629,0.424643584521385,0.970468431771894,-0.0590268355641287,0.0124963374570729,0.30060120240481,0.30060120240481,-0.19493838090883,0.0721837587246113,0.291583166332665,0.977955911823647,-0.0356056682390996,0.0109406603627437,-0.203335295672601,0.083637626982585,-0.156305580975795,0.0662833305155703,-0.344601966389409,0.145569407868241,-0.308297276924466,0.122011828719068,436,63.5288888888889,28.588,89.98,13.497,2.1174435952936,1.023,2.996,"small","small","small"
"orb_0_k_15_d0.50_su0.01_sv0.06_medium","orb_0_k_15_d0.50_su0.01_sv0.06","orb_0",15,0.5,0.01,0.06,"medium",0.387423935091278,0.220081135902637,-0.213429468239916,0.10568290652213,0.372351160443996,0.921291624621594,-0.0139448203705611,0.0170846652326686,0.196,0.321,-0.12169647288902,0.078212693397099,0.182182182182182,0.944944944944945,0.0341439010990813,0.0193475002342005,-0.18605901990794,0.103179602193697,-0.0918045789939401,0.0721035471578099,-0.392304107028491,0.190134163613764,-0.309936851645395,0.131832820644517,396,60.1111111111111,27.05,90.4266666666667,13.564,1.9946098013098,1.011,2.99,"small","small","medium"
"orb_0_k_15_d0.50_su0.01_sv0.11_medium","orb_0_k_15_d0.50_su0.01_sv0.11","orb_0",15,0.5,0.01,0.11,"medium",0.331325301204819,0.170682730923695,-0.228324398738723,0.163135363336053,0.309236947791165,0.77710843373494,-0.000569165160661578,0.0306093664560933,0.145,0.268,-0.0767656372777921,0.133370004175066,0.133,0.857,0.0757383287263597,0.0395766902430234,-0.215214322097158,0.155276412875178,-0.072138188368971,0.106799126554408,-0.479721533695842,0.312395985996305,-0.34959266053939,0.201449954730183,334,59.1066666666667,26.598,90.8866666666667,13.633,1.95127507215007,1.013,2.977,"small","small","large"
"orb_0_k_15_d0.50_su0.06_sv0.01_medium","orb_0_k_15_d0.50_su0.06_sv0.01","orb_0",15,0.5,0.06,0.01,"medium",0.376137512639029,0.144590495449949,-0.262521423046526,0.174383172222875,0.350151362260343,0.809283551967709,-0.042781892243395,0.0315111525498991,0.212212212212212,0.23023023023023,-0.141388968200266,0.131391364334995,0.194,0.865,0.0188741905625706,0.0314400984170493,-0.250081035986982,0.168974565583444,-0.132208632257032,0.117586158573888,-0.479602379638371,0.319089329847802,-0.387637244995164,0.222363383487299,383,60.0911111111111,27.041,81.96,12.294,2.19840797535798,1.019,2.996,"small","medium","small"
"orb_0_k_15_d0.50_su0.06_sv0.06_medium","orb_0_k_15_d0.50_su0.06_sv0.06","orb_0",15,0.5,0.06,0.06,"medium",0.361167002012072,0.127766599597586,-0.317731164558558,0.288101410755295,0.349397590361446,0.671686746987952,-0.0539926609931465,0.0574222186800816,0.153,0.228,-0.108632493785322,0.187238621275913,0.144,0.765,0.0515890625362625,0.0514810142702994,-0.310318054057714,0.280414987100779,-0.112761119464182,0.158717403232842,-0.59866515266776,0.5284416432556,-0.422450339206743,0.290318281221016,365,59.3422222222222,26.704,86.2266666666667,12.934,2.06330946830947,1.012,2.997,"small","medium","medium"
"orb_0_k_15_d0.50_su0.06_sv0.11_medium","orb_0_k_15_d0.50_su0.06_sv0.11","orb_0",15,0.5,0.06,0.11,"medium",0.327,0.109,-0.368752185970737,0.438393595079127,0.315,0.532,-0.0651888866286834,0.0812257557635818,0.109,0.181,-0.0730613837558796,0.268755368945296,0.097,0.66,0.0778394061325522,0.0755716434006005,-0.368610302351443,0.424538593361696,-0.0903148759121079,0.209400234379276,-0.755748888060303,0.925096471572751,-0.463940976389898,0.391661697288052,327,59.22,26.649,88.3,13.245,2.01054346764347,1.012,2.993,"small","medium","large"
"orb_0_k_15_d0.50_su0.11_sv0.01_medium","orb_0_k_15_d0.50_su0.11_sv0.01","orb_0",15,0.5,0.11,0.01,"medium",0.358509566968781,0.0976837865055388,-0.38434267813702,0.419478465135397,0.346115035317861,0.574167507568113,-0.0928879978551264,0.0866490617989164,0.17,0.165,-0.126309915759644,0.283002576861108,0.164,0.665,0.0348331257734056,0.0743873725628182,-0.387660079823511,0.406594781164663,-0.143970812873299,0.235398827374768,-0.694837324860214,0.760448733330717,-0.501817961564045,0.444527417818886,363,59.2311111111111,26.654,79.0666666666667,11.86,2.2472722000222,1.036,2.999,"small","large","small"
"orb_0_k_15_d0.50_su0.11_sv0.06_medium","orb_0_k_15_d0.50_su0.11_sv0.06","orb_0",15,0.5,0.11,0.06,"medium",0.371743486973948,0.0891783567134269,-0.527001559081197,0.812667512068886,0.358074222668004,0.441323971915747,-0.151340232372548,0.162544264134965,0.126,0.157,-0.100232807056458,0.340118271838423,0.12,0.575,0.0536491818753556,0.093116783602619,-0.530700909836444,0.797836355037346,-0.12723516340537,0.272303271106404,-0.969841454695222,1.63033451145593,-0.496720880302379,0.481116293097581,373,59.3444444444444,26.705,84.3866666666667,12.658,2.10821936674437,1.017,2.998,"small","large","medium"
"orb_0_k_15_d0.50_su0.11_sv0.11_medium","orb_0_k_15_d0.50_su0.11_sv0.11","orb_0",15,0.5,0.11,0.11,"medium",0.344,0.103,-0.609286863004224,1.16018137227424,0.34034034034034,0.374374374374374,-0.179674357255756,0.221073455601546,0.0910910910910911,0.145145145145145,-0.0736230634273605,0.411399826606149,0.078,0.502,0.0716872966590298,0.111313248156838,-0.616137820072739,1.14262405594916,-0.110035416796122,0.315187099837695,-1.2339216056587,2.69736818780928,-0.517667724789386,0.570314306312786,344,59.8444444444444,26.93,87.32,13.098,2.05471500444,1.012,2.996,"small","large","large"
"orb_0_k_15_d0.50_su0.01_sv0.01_large","orb_0_k_15_d0.50_su0.01_sv0.01","orb_0",15,0.5,0.01,0.01,"large",0.359437751004016,0.518072289156627,-0.179041739256713,0.0566382304872097,0.351053159478435,0.992978936810431,-0.0560485320285322,0.00977296562175762,0.232232232232232,0.611611611611612,-0.136614334905302,0.0440414380574916,0.228456913827655,0.996993987975952,-0.0332488264122197,0.00799469735806555,-0.125336321137921,0.0449702597226981,-0.085532513099252,0.0328834744464256,-0.272423102133151,0.101619857675926,-0.229609384999101,0.0778316662382691,362,77.7533333333333,34.989,96.0933333333333,14.414,2.42740526140526,1.134,3,"small","small","small"
